,id,период,минут,вероятность,прибыль,выручка,покупательская_активность,тип_сервиса,разрешить_сообщать,маркет_актив_6_мес,маркет_актив_тек_мес,длительность,акционные_покупки,популярная_категория,средний_просмотр_категорий_за_визит,неоплаченные_продукты_штук_квартал,ошибка_сервиса,страниц_за_визит
2938,216329,текущий_месяц,14,0.33,2.42,4706.6,Прежний уровень,премиум,да,5.5,4,894,0.99,Техника для красоты и здоровья,4,0,7,11
2939,216329,предыдущий_месяц,14,0.33,2.42,4659.0,Прежний уровень,премиум,да,5.5,4,894,0.99,Техника для красоты и здоровья,4,0,7,11
2940,216329,предыдущий_месяц,14,0.33,2.42,4041.0,Прежний уровень,премиум,да,5.5,4,894,0.99,Техника для красоты и здоровья,4,0,7,11
2941,216330,текущий_месяц,13,0.7,4.44,4506.8,Прежний уровень,стандарт,нет,4.1,5,401,0.16,Техника для красоты и здоровья,1,2,3,17
2942,216330,предыдущий_месяц,14,0.7,4.44,3706.0,Прежний уровень,стандарт,нет,4.1,5,401,0.16,Техника для красоты и здоровья,1,2,3,17
2943,216330,предыдущий_месяц,14,0.7,4.44,4480.0,Прежний уровень,стандарт,нет,4.1,5,401,0.16,Техника для красоты и здоровья,1,2,3,17
2944,216331,текущий_месяц,14,0.26,2.16,7007.2,Прежний уровень,стандарт,да,4.2,4,470,0.23,Кухонная посуда,1,4,4,9
2945,216331,предыдущий_месяц,13,0.26,2.16,5741.0,Прежний уровень,стандарт,да,4.2,4,470,0.23,Кухонная посуда,1,4,4,9
2946,216331,предыдущий_месяц,13,0.26,2.16,4430.0,Прежний уровень,стандарт,да,4.2,4,470,0.23,Кухонная посуда,1,4,4,9
2947,216332,предыдущий_месяц,11,0.12,3.6,4718.0,Прежний уровень,стандарт,да,4.3,4,975,0.16,Товары для детей,2,2,8,8
2948,216332,предыдущий_месяц,11,0.12,3.6,5324.0,Прежний уровень,стандарт,да,4.3,4,975,0.16,Товары для детей,2,2,8,8
2949,216332,текущий_месяц,18,0.12,3.6,4928.8,Прежний уровень,стандарт,да,4.3,4,975,0.16,Товары для детей,2,2,8,8
2950,216333,предыдущий_месяц,19,0.03,4.52,4513.0,Прежний уровень,стандарт,да,4.4,5,449,0.23,Товары для детей,5,1,4,13
2951,216333,предыдущий_месяц,19,0.03,4.52,4588.0,Прежний уровень,стандарт,да,4.4,5,449,0.23,Товары для детей,5,1,4,13
2952,216333,текущий_месяц,16,0.03,4.52,4653.0,Прежний уровень,стандарт,да,4.4,5,449,0.23,Товары для детей,5,1,4,13
2953,216334,текущий_месяц,17,0.12,4.84,4423.0,Прежний уровень,премиум,да,6.1,3,1056,0.17,Домашний текстиль,2,3,7,8
2954,216334,предыдущий_месяц,15,0.12,4.84,5315.0,Прежний уровень,премиум,да,6.1,3,1056,0.17,Домашний текстиль,2,3,7,8
2955,216334,предыдущий_месяц,15,0.12,4.84,4767.5,Прежний уровень,премиум,да,6.1,3,1056,0.17,Домашний текстиль,2,3,7,8
2956,216335,текущий_месяц,22,0.12,3.84,5581.9,Прежний уровень,премиум,да,4.8,3,616,0.16,Техника для красоты и здоровья,3,2,2,11
2957,216335,предыдущий_месяц,16,0.12,3.84,5474.0,Прежний уровень,премиум,да,4.8,3,616,0.16,Техника для красоты и здоровья,3,2,2,11
2958,216335,предыдущий_месяц,16,0.12,3.84,5305.0,Прежний уровень,премиум,да,4.8,3,616,0.16,Техника для красоты и здоровья,3,2,2,11
2959,216336,текущий_месяц,22,0.33,6.09,4893.9,Прежний уровень,премиум,нет,5.5,3,618,0.95,Техника для красоты и здоровья,5,0,4,13
2960,216336,предыдущий_месяц,17,0.33,6.09,4227.0,Прежний уровень,премиум,нет,5.5,3,618,0.95,Техника для красоты и здоровья,5,0,4,13
2961,216336,предыдущий_месяц,17,0.33,6.09,4846.0,Прежний уровень,премиум,нет,5.5,3,618,0.95,Техника для красоты и здоровья,5,0,4,13
2962,216337,предыдущий_месяц,13,0.0,4.35,5009.5,Прежний уровень,стандарт,нет,3.7,3,638,0.13,Домашний текстиль,5,3,6,17
2963,216337,предыдущий_месяц,13,0.0,4.35,4726.0,Прежний уровень,стандарт,нет,3.7,3,638,0.13,Домашний текстиль,5,3,6,17
2964,216337,текущий_месяц,10,0.0,4.35,5385.2,Прежний уровень,стандарт,нет,3.7,3,638,0.13,Домашний текстиль,5,3,6,17
2965,216338,текущий_месяц,12,0.12,3.46,5240.0,Прежний уровень,стандарт,да,6.1,5,360,0.28,Техника для красоты и здоровья,5,3,6,9
2966,216338,предыдущий_месяц,13,0.12,3.46,4889.0,Прежний уровень,стандарт,да,6.1,5,360,0.28,Техника для красоты и здоровья,5,3,6,9
2967,216338,предыдущий_месяц,13,0.12,3.46,5144.0,Прежний уровень,стандарт,да,6.1,5,360,0.28,Техника для красоты и здоровья,5,3,6,9
2968,216339,предыдущий_месяц,18,0.0,3.94,5557.0,Прежний уровень,стандарт,нет,5.8,4,148,0.3,Косметика и аксессуары,3,2,8,3
2969,216339,предыдущий_месяц,18,0.0,3.94,5608.0,Прежний уровень,стандарт,нет,5.8,4,148,0.3,Косметика и аксессуары,3,2,8,3
2970,216339,текущий_месяц,11,0.0,3.94,5782.2,Прежний уровень,стандарт,нет,5.8,4,148,0.3,Косметика и аксессуары,3,2,8,3
2971,216340,предыдущий_месяц,14,0.0,5.15,4711.0,Прежний уровень,стандарт,да,4.9,3,854,0.99,Техника для красоты и здоровья,2,0,4,6
2972,216340,предыдущий_месяц,14,0.0,5.15,4876.0,Прежний уровень,стандарт,да,4.9,3,854,0.99,Техника для красоты и здоровья,2,0,4,6
2973,216340,текущий_месяц,22,0.0,5.15,4984.0,Прежний уровень,стандарт,да,4.9,3,854,0.99,Техника для красоты и здоровья,2,0,4,6
2974,216341,текущий_месяц,14,0.12,2.59,5072.4,Прежний уровень,стандарт,да,5.1,4,793,0.13,Домашний текстиль,5,1,3,12
2975,216341,предыдущий_месяц,13,0.12,2.59,4860.5,Прежний уровень,стандарт,да,5.1,4,793,0.13,Домашний текстиль,5,1,3,12
2976,216341,предыдущий_месяц,13,0.12,2.59,4766.0,Прежний уровень,стандарт,да,5.1,4,793,0.13,Домашний текстиль,5,1,3,12
2977,216342,текущий_месяц,16,0.03,2.72,4820.2,Прежний уровень,стандарт,нет,4.6,3,610,0.16,Косметика и аксессуары,3,0,3,19
2978,216342,предыдущий_месяц,14,0.03,2.72,5155.0,Прежний уровень,стандарт,нет,4.6,3,610,0.16,Косметика и аксессуары,3,0,3,19
2979,216342,предыдущий_месяц,14,0.03,2.72,4906.0,Прежний уровень,стандарт,нет,4.6,3,610,0.16,Косметика и аксессуары,3,0,3,19
2980,216343,текущий_месяц,20,0.12,2.93,4507.6,Прежний уровень,стандарт,да,5.5,4,327,0.17,Кухонная посуда,4,4,5,8
2981,216343,предыдущий_месяц,14,0.12,2.93,4918.0,Прежний уровень,стандарт,да,5.5,4,327,0.17,Кухонная посуда,4,4,5,8
2982,216343,предыдущий_месяц,14,0.12,2.93,4628.5,Прежний уровень,стандарт,да,5.5,4,327,0.17,Кухонная посуда,4,4,5,8
2983,216344,текущий_месяц,9,0.0,2.93,6780.4,Прежний уровень,премиум,да,4.7,4,597,0.12,Домашний текстиль,2,3,4,16
2984,216344,предыдущий_месяц,17,0.0,2.93,5158.0,Прежний уровень,премиум,да,4.7,4,597,0.12,Домашний текстиль,2,3,4,16
2985,216344,предыдущий_месяц,17,0.0,2.93,5957.5,Прежний уровень,премиум,да,4.7,4,597,0.12,Домашний текстиль,2,3,4,16
2986,216345,текущий_месяц,14,0.12,5.39,3358.4,Прежний уровень,премиум,да,4.4,4,1006,0.3,Мелкая бытовая техника и электроника,4,3,7,10
2987,216345,предыдущий_месяц,21,0.12,5.39,4648.0,Прежний уровень,премиум,да,4.4,4,1006,0.3,Мелкая бытовая техника и электроника,4,3,7,10
2988,216345,предыдущий_месяц,21,0.12,5.39,3887.5,Прежний уровень,премиум,да,4.4,4,1006,0.3,Мелкая бытовая техника и электроника,4,3,7,10
2989,216346,предыдущий_месяц,15,0.0,3.5,4821.0,Прежний уровень,стандарт,нет,4.0,4,282,0.14,Кухонная посуда,2,0,6,10
2990,216346,предыдущий_месяц,15,0.0,3.5,4912.5,Прежний уровень,стандарт,нет,4.0,4,282,0.14,Кухонная посуда,2,0,6,10
2991,216346,текущий_месяц,10,0.0,3.5,5121.8,Прежний уровень,стандарт,нет,4.0,4,282,0.14,Кухонная посуда,2,0,6,10
2992,216347,предыдущий_месяц,21,0.12,3.68,5653.0,Прежний уровень,премиум,да,5.4,3,491,0.15,Домашний текстиль,2,5,4,11
2993,216347,предыдущий_месяц,21,0.12,3.68,4973.5,Прежний уровень,премиум,да,5.4,3,491,0.15,Домашний текстиль,2,5,4,11
2994,216347,текущий_месяц,16,0.12,3.68,4514.6,Прежний уровень,премиум,да,5.4,3,491,0.15,Домашний текстиль,2,5,4,11
2995,216348,текущий_месяц,14,0.12,4.89,6267.2,Прежний уровень,стандарт,да,3.9,5,356,0.28,Мелкая бытовая техника и электроника,4,0,8,6
2996,216348,предыдущий_месяц,16,0.12,4.89,5586.0,Прежний уровень,стандарт,да,3.9,5,356,0.28,Мелкая бытовая техника и электроника,4,0,8,6
2997,216348,предыдущий_месяц,16,0.12,4.89,4950.0,Прежний уровень,стандарт,да,3.9,5,356,0.28,Мелкая бытовая техника и электроника,4,0,8,6
2998,216349,предыдущий_месяц,13,0.0,2.32,5394.0,Прежний уровень,стандарт,нет,5.5,4,341,0.16,Косметика и аксессуары,4,1,2,10
2999,216349,предыдущий_месяц,13,0.0,2.32,5230.5,Прежний уровень,стандарт,нет,5.5,4,341,0.16,Косметика и аксессуары,4,1,2,10
3000,216349,текущий_месяц,11,0.0,2.32,5218.8,Прежний уровень,стандарт,нет,5.5,4,341,0.16,Косметика и аксессуары,4,1,2,10
3001,216350,текущий_месяц,16,0.12,4.89,6076.6,Прежний уровень,стандарт,да,4.1,4,802,0.3,Кухонная посуда,2,3,6,9
3002,216350,предыдущий_месяц,16,0.12,4.89,4807.0,Прежний уровень,стандарт,да,4.1,4,802,0.3,Кухонная посуда,2,3,6,9
3003,216350,предыдущий_месяц,16,0.12,4.89,5417.5,Прежний уровень,стандарт,да,4.1,4,802,0.3,Кухонная посуда,2,3,6,9
3004,216351,предыдущий_месяц,11,0.12,3.29,5605.0,Прежний уровень,стандарт,да,5.3,4,378,0.23,Техника для красоты и здоровья,5,3,4,15
3005,216351,предыдущий_месяц,11,0.12,3.29,5332.0,Прежний уровень,стандарт,да,5.3,4,378,0.23,Техника для красоты и здоровья,5,3,4,15
3006,216351,текущий_месяц,12,0.12,3.29,5498.4,Прежний уровень,стандарт,да,5.3,4,378,0.23,Техника для красоты и здоровья,5,3,4,15
3007,216352,текущий_месяц,13,0.26,5.27,5065.8,Прежний уровень,стандарт,да,5.8,5,624,0.26,Кухонная посуда,2,3,7,8
3008,216352,предыдущий_месяц,19,0.26,5.27,5143.0,Прежний уровень,стандарт,да,5.8,5,624,0.26,Кухонная посуда,2,3,7,8
3009,216352,предыдущий_месяц,19,0.26,5.27,5032.0,Прежний уровень,стандарт,да,5.8,5,624,0.26,Кухонная посуда,2,3,7,8
3010,216353,предыдущий_месяц,9,0.12,3.35,5327.0,Прежний уровень,стандарт,да,4.1,4,795,0.3,Товары для детей,6,2,4,8
3011,216353,предыдущий_месяц,9,0.12,3.35,4721.0,Прежний уровень,стандарт,да,4.1,4,795,0.3,Товары для детей,6,2,4,8
3012,216353,текущий_месяц,18,0.12,3.35,4931.8,Прежний уровень,стандарт,да,4.1,4,795,0.3,Товары для детей,6,2,4,8
3013,216354,предыдущий_месяц,16,0.12,3.39,4834.0,Прежний уровень,стандарт,нет,6.1,5,823,0.25,Товары для детей,3,4,6,15
3014,216354,предыдущий_месяц,16,0.12,3.39,4674.0,Прежний уровень,стандарт,нет,6.1,5,823,0.25,Товары для детей,3,4,6,15
3015,216354,текущий_месяц,20,0.12,3.39,4943.1,Прежний уровень,стандарт,нет,6.1,5,823,0.25,Товары для детей,3,4,6,15
3016,216355,предыдущий_месяц,20,0.0,3.19,4768.0,Прежний уровень,стандарт,да,5.1,4,433,0.14,Товары для детей,4,1,4,9
3017,216355,предыдущий_месяц,20,0.0,3.19,4005.0,Прежний уровень,стандарт,да,5.1,4,433,0.14,Товары для детей,4,1,4,9
3018,216355,текущий_месяц,5,0.0,3.19,4796.7,Прежний уровень,стандарт,да,5.1,4,433,0.14,Товары для детей,4,1,4,9
3019,216356,предыдущий_месяц,13,0.0,3.26,5542.5,Прежний уровень,стандарт,да,5.5,4,1022,0.91,Мелкая бытовая техника и электроника,3,0,3,11
3020,216356,предыдущий_месяц,13,0.0,3.26,5082.0,Прежний уровень,стандарт,да,5.5,4,1022,0.91,Мелкая бытовая техника и электроника,3,0,3,11
3021,216356,текущий_месяц,6,0.0,3.26,6071.6,Прежний уровень,стандарт,да,5.5,4,1022,0.91,Мелкая бытовая техника и электроника,3,0,3,11
3022,216357,предыдущий_месяц,16,0.12,5.02,5700.5,Прежний уровень,стандарт,нет,4.1,4,184,0.99,Кухонная посуда,3,4,5,7
3023,216357,предыдущий_месяц,16,0.12,5.02,4745.0,Прежний уровень,стандарт,нет,4.1,4,184,0.99,Кухонная посуда,3,4,5,7
3024,216357,текущий_месяц,15,0.12,5.02,6658.6,Прежний уровень,стандарт,нет,4.1,4,184,0.99,Кухонная посуда,3,4,5,7
3025,216358,текущий_месяц,17,0.12,5.15,3544.8,Прежний уровень,премиум,да,4.1,4,835,0.13,Домашний текстиль,3,3,4,16
3026,216358,предыдущий_месяц,17,0.12,5.15,4109.0,Прежний уровень,премиум,да,4.1,4,835,0.13,Домашний текстиль,3,3,4,16
3027,216358,предыдущий_месяц,17,0.12,5.15,4910.0,Прежний уровень,премиум,да,4.1,4,835,0.13,Домашний текстиль,3,3,4,16
3028,216359,предыдущий_месяц,15,0.03,5.21,5442.0,Прежний уровень,стандарт,да,4.9,5,387,0.12,Кухонная посуда,4,1,6,7
3029,216359,предыдущий_месяц,15,0.03,5.21,5296.5,Прежний уровень,стандарт,да,4.9,5,387,0.12,Кухонная посуда,4,1,6,7
3030,216359,текущий_месяц,17,0.03,5.21,5300.4,Прежний уровень,стандарт,да,4.9,5,387,0.12,Кухонная посуда,4,1,6,7
3031,216360,предыдущий_месяц,16,0.12,5.01,5769.0,Прежний уровень,стандарт,нет,5.0,5,567,0.17,Косметика и аксессуары,3,2,4,17
3032,216360,предыдущий_месяц,16,0.12,5.01,5154.0,Прежний уровень,стандарт,нет,5.0,5,567,0.17,Косметика и аксессуары,3,2,4,17
3033,216360,текущий_месяц,13,0.12,5.01,6432.0,Прежний уровень,стандарт,нет,5.0,5,567,0.17,Косметика и аксессуары,3,2,4,17
3034,216361,предыдущий_месяц,18,0.03,4.28,4254.5,Прежний уровень,стандарт,нет,4.9,5,519,0.25,Косметика и аксессуары,3,0,9,9
3035,216361,предыдущий_месяц,18,0.03,4.28,4979.0,Прежний уровень,стандарт,нет,4.9,5,519,0.25,Косметика и аксессуары,3,0,9,9
3036,216361,текущий_месяц,16,0.03,4.28,3756.6,Прежний уровень,стандарт,нет,4.9,5,519,0.25,Косметика и аксессуары,3,0,9,9
3037,216362,текущий_месяц,17,0.03,2.26,5215.5,Прежний уровень,премиум,да,3.9,4,776,0.3,Товары для детей,3,1,3,8
3038,216362,предыдущий_месяц,14,0.03,2.26,5055.0,Прежний уровень,премиум,да,3.9,4,776,0.3,Товары для детей,3,1,3,8
3039,216362,предыдущий_месяц,14,0.03,2.26,5287.0,Прежний уровень,премиум,да,3.9,4,776,0.3,Товары для детей,3,1,3,8
3040,216363,текущий_месяц,20,0.12,3.06,5170.9,Прежний уровень,премиум,да,2.6,4,620,0.28,Товары для детей,3,2,7,8
3041,216363,предыдущий_месяц,17,0.12,3.06,5075.0,Прежний уровень,премиум,да,2.6,4,620,0.28,Товары для детей,3,2,7,8
3042,216363,предыдущий_месяц,17,0.12,3.06,5011.0,Прежний уровень,премиум,да,2.6,4,620,0.28,Товары для детей,3,2,7,8
3043,216364,предыдущий_месяц,13,1.0,3.1,4352.0,Прежний уровень,стандарт,нет,3.6,4,514,0.95,Товары для детей,4,4,5,13
3044,216364,предыдущий_месяц,13,1.0,3.1,3547.0,Прежний уровень,стандарт,нет,3.6,4,514,0.95,Товары для детей,4,4,5,13
3045,216364,текущий_месяц,12,1.0,3.1,4375.1,Прежний уровень,стандарт,нет,3.6,4,514,0.95,Товары для детей,4,4,5,13
3046,216365,текущий_месяц,16,0.12,3.63,4845.3,Прежний уровень,премиум,да,4.4,5,597,0.24,Товары для детей,3,5,4,15
3047,216365,предыдущий_месяц,17,0.12,3.63,4767.0,Прежний уровень,премиум,да,4.4,5,597,0.24,Товары для детей,3,5,4,15
3048,216365,предыдущий_месяц,17,0.12,3.63,4376.0,Прежний уровень,премиум,да,4.4,5,597,0.24,Товары для детей,3,5,4,15
3049,216366,предыдущий_месяц,13,0.12,3.87,4369.0,Прежний уровень,стандарт,да,3.7,5,368,0.11,Домашний текстиль,6,4,6,10
3050,216366,предыдущий_месяц,13,0.12,3.87,4666.0,Прежний уровень,стандарт,да,3.7,5,368,0.11,Домашний текстиль,6,4,6,10
3051,216366,текущий_месяц,14,0.12,3.87,5053.4,Прежний уровень,стандарт,да,3.7,5,368,0.11,Домашний текстиль,6,4,6,10
3052,216367,предыдущий_месяц,19,0.12,3.1,5360.5,Прежний уровень,премиум,да,4.6,3,568,0.28,Домашний текстиль,3,4,5,14
3053,216367,предыдущий_месяц,19,0.12,3.1,5641.0,Прежний уровень,премиум,да,4.6,3,568,0.28,Домашний текстиль,3,4,5,14
3054,216367,текущий_месяц,17,0.12,3.1,5247.4,Прежний уровень,премиум,да,4.6,3,568,0.28,Домашний текстиль,3,4,5,14
3055,216368,предыдущий_месяц,16,0.12,5.25,4082.0,Прежний уровень,премиум,да,4.3,4,1061,0.24,Домашний текстиль,5,2,6,16
3056,216368,предыдущий_месяц,16,0.12,5.25,4436.0,Прежний уровень,премиум,да,4.3,4,1061,0.24,Домашний текстиль,5,2,6,16
3057,216368,текущий_месяц,19,0.12,5.25,3905.2,Прежний уровень,премиум,да,4.3,4,1061,0.24,Домашний текстиль,5,2,6,16
3058,216369,предыдущий_месяц,16,0.12,4.31,4484.0,Прежний уровень,стандарт,да,4.3,4,779,0.25,Мелкая бытовая техника и электроника,3,3,8,4
3059,216369,предыдущий_месяц,16,0.12,4.31,3980.0,Прежний уровень,стандарт,да,4.3,4,779,0.25,Мелкая бытовая техника и электроника,3,3,8,4
3060,216369,текущий_месяц,17,0.12,4.31,3673.2,Прежний уровень,стандарт,да,4.3,4,779,0.25,Мелкая бытовая техника и электроника,3,3,8,4
3061,216370,текущий_месяц,10,0.0,4.12,6531.4,Прежний уровень,стандарт,нет,5.2,4,717,0.13,Кухонная посуда,2,3,5,9
3062,216370,предыдущий_месяц,15,0.0,4.12,5767.0,Прежний уровень,стандарт,нет,5.2,4,717,0.13,Кухонная посуда,2,3,5,9
3063,216370,предыдущий_месяц,15,0.0,4.12,5035.0,Прежний уровень,стандарт,нет,5.2,4,717,0.13,Кухонная посуда,2,3,5,9
3064,216371,предыдущий_месяц,14,0.0,5.35,5362.5,Прежний уровень,стандарт,нет,3.3,3,414,0.94,Домашний текстиль,2,1,5,9
3065,216371,предыдущий_месяц,14,0.0,5.35,5124.0,Прежний уровень,стандарт,нет,3.3,3,414,0.94,Домашний текстиль,2,1,5,9
3066,216371,текущий_месяц,10,0.0,5.35,5699.2,Прежний уровень,стандарт,нет,3.3,3,414,0.94,Домашний текстиль,2,1,5,9
3067,216372,предыдущий_месяц,15,0.12,4.06,5528.0,Прежний уровень,стандарт,нет,4.9,4,477,0.18,Товары для детей,4,2,2,14
3068,216372,предыдущий_месяц,15,0.12,4.06,6278.0,Прежний уровень,стандарт,нет,4.9,4,477,0.18,Товары для детей,4,2,2,14
3069,216372,текущий_месяц,14,0.12,4.06,5756.7,Прежний уровень,стандарт,нет,4.9,4,477,0.18,Товары для детей,4,2,2,14
3070,216373,предыдущий_месяц,10,0.0,4.61,4940.0,Прежний уровень,стандарт,да,4.2,4,651,0.12,Техника для красоты и здоровья,3,1,2,10
3071,216373,предыдущий_месяц,10,0.0,4.61,4135.0,Прежний уровень,стандарт,да,4.2,4,651,0.12,Техника для красоты и здоровья,3,1,2,10
3072,216373,текущий_месяц,7,0.0,4.61,4963.1,Прежний уровень,стандарт,да,4.2,4,651,0.12,Техника для красоты и здоровья,3,1,2,10
3073,216374,предыдущий_месяц,11,0.12,7.21,4629.5,Прежний уровень,стандарт,да,4.4,4,1024,0.27,Косметика и аксессуары,3,4,4,8
3074,216374,предыдущий_месяц,11,0.12,7.21,4970.0,Прежний уровень,стандарт,да,4.4,4,1024,0.27,Косметика и аксессуары,3,4,4,8
3075,216374,текущий_месяц,13,0.12,7.21,4464.4,Прежний уровень,стандарт,да,4.4,4,1024,0.27,Косметика и аксессуары,3,4,4,8
3076,216375,предыдущий_месяц,12,0.03,5.87,4168.5,Прежний уровень,стандарт,да,5.8,3,345,0.15,Кухонная посуда,5,1,2,7
3077,216375,предыдущий_месяц,12,0.03,5.87,5142.0,Прежний уровень,стандарт,да,5.8,3,345,0.15,Кухонная посуда,5,1,2,7
3078,216375,текущий_месяц,19,0.03,5.87,3454.8,Прежний уровень,стандарт,да,5.8,3,345,0.15,Кухонная посуда,5,1,2,7
3079,216376,текущий_месяц,20,0.12,5.11,5014.2,Прежний уровень,стандарт,нет,3.4,4,514,0.27,Техника для красоты и здоровья,3,2,5,6
3080,216376,предыдущий_месяц,14,0.12,5.11,4861.0,Прежний уровень,стандарт,нет,3.4,4,514,0.27,Техника для красоты и здоровья,3,2,5,6
3081,216376,предыдущий_месяц,14,0.12,5.11,5035.0,Прежний уровень,стандарт,нет,3.4,4,514,0.27,Техника для красоты и здоровья,3,2,5,6
3082,216377,текущий_месяц,19,0.12,5.0,5380.2,Прежний уровень,стандарт,да,4.1,4,553,0.95,Домашний текстиль,5,3,5,15
3083,216377,предыдущий_месяц,20,0.12,5.0,5076.0,Прежний уровень,стандарт,да,4.1,4,553,0.95,Домашний текстиль,5,3,5,15
3084,216377,предыдущий_месяц,20,0.12,5.0,4875.0,Прежний уровень,стандарт,да,4.1,4,553,0.95,Домашний текстиль,5,3,5,15
3085,216378,текущий_месяц,16,0.12,2.95,4907.8,Прежний уровень,премиум,да,5.7,3,636,0.14,Товары для детей,3,2,7,11
3086,216378,предыдущий_месяц,14,0.12,2.95,4263.0,Прежний уровень,премиум,да,5.7,3,636,0.14,Товары для детей,3,2,7,11
3087,216378,предыдущий_месяц,14,0.12,2.95,4857.0,Прежний уровень,премиум,да,5.7,3,636,0.14,Товары для детей,3,2,7,11
3088,216379,предыдущий_месяц,13,0.12,3.68,5105.5,Прежний уровень,премиум,да,3.3,4,827,0.25,Домашний текстиль,4,2,4,14
3089,216379,предыдущий_месяц,13,0.12,3.68,4606.0,Прежний уровень,премиум,да,3.3,4,827,0.25,Домашний текстиль,4,2,4,14
3090,216379,текущий_месяц,13,0.12,3.68,5668.4,Прежний уровень,премиум,да,3.3,4,827,0.25,Домашний текстиль,4,2,4,14
3091,216380,текущий_месяц,11,0.0,3.43,5179.6,Прежний уровень,стандарт,да,5.7,3,286,0.13,Мелкая бытовая техника и электроника,6,5,2,8
3092,216380,предыдущий_месяц,9,0.0,3.43,4748.0,Прежний уровень,стандарт,да,5.7,3,286,0.13,Мелкая бытовая техника и электроника,6,5,2,8
3093,216380,предыдущий_месяц,9,0.0,3.43,4400.0,Прежний уровень,стандарт,да,5.7,3,286,0.13,Мелкая бытовая техника и электроника,6,5,2,8
3094,216381,предыдущий_месяц,13,0.0,3.05,5592.0,Прежний уровень,стандарт,да,4.2,4,201,0.23,Мелкая бытовая техника и электроника,5,3,5,18
3095,216381,предыдущий_месяц,13,0.0,3.05,5526.0,Прежний уровень,стандарт,да,4.2,4,201,0.23,Мелкая бытовая техника и электроника,5,3,5,18
3096,216381,текущий_месяц,4,0.0,3.05,5779.2,Прежний уровень,стандарт,да,4.2,4,201,0.23,Мелкая бытовая техника и электроника,5,3,5,18
3097,216382,текущий_месяц,21,0.03,5.94,5197.3,Прежний уровень,премиум,нет,4.5,3,762,0.24,Товары для детей,5,0,3,8
3098,216382,предыдущий_месяц,19,0.03,5.94,5339.0,Прежний уровень,премиум,нет,4.5,3,762,0.24,Товары для детей,5,0,3,8
3099,216382,предыдущий_месяц,19,0.03,5.94,5026.0,Прежний уровень,премиум,нет,4.5,3,762,0.24,Товары для детей,5,0,3,8
3100,216383,предыдущий_месяц,19,0.62,4.65,4615.0,Прежний уровень,стандарт,да,4.3,5,748,0.95,Косметика и аксессуары,3,1,6,6
3101,216383,предыдущий_месяц,19,0.62,4.65,4823.5,Прежний уровень,стандарт,да,4.3,5,748,0.95,Косметика и аксессуары,3,1,6,6
3102,216383,текущий_месяц,7,0.62,4.65,5134.2,Прежний уровень,стандарт,да,4.3,5,748,0.95,Косметика и аксессуары,3,1,6,6
3103,216384,текущий_месяц,17,0.12,4.57,4960.7,Прежний уровень,стандарт,нет,3.2,3,973,0.11,Товары для детей,4,4,4,12
3104,216384,предыдущий_месяц,9,0.12,4.57,4546.0,Прежний уровень,стандарт,нет,3.2,3,973,0.11,Товары для детей,4,4,4,12
3105,216384,предыдущий_месяц,9,0.12,4.57,4874.0,Прежний уровень,стандарт,нет,3.2,3,973,0.11,Товары для детей,4,4,4,12
3106,216385,текущий_месяц,14,1.0,2.13,4975.5,Прежний уровень,стандарт,нет,3.9,5,789,0.94,Техника для красоты и здоровья,4,1,6,10
3107,216385,предыдущий_месяц,15,1.0,2.13,4934.0,Прежний уровень,стандарт,нет,3.9,5,789,0.94,Техника для красоты и здоровья,4,1,6,10
3108,216385,предыдущий_месяц,15,1.0,2.13,4267.0,Прежний уровень,стандарт,нет,3.9,5,789,0.94,Техника для красоты и здоровья,4,1,6,10
3109,216386,текущий_месяц,19,0.12,4.37,5996.2,Прежний уровень,стандарт,да,4.3,4,661,0.17,Мелкая бытовая техника и электроника,5,5,7,6
3110,216386,предыдущий_месяц,16,0.12,4.37,4959.0,Прежний уровень,стандарт,да,4.3,4,661,0.17,Мелкая бытовая техника и электроника,5,5,7,6
3111,216386,предыдущий_месяц,16,0.12,4.37,5445.0,Прежний уровень,стандарт,да,4.3,4,661,0.17,Мелкая бытовая техника и электроника,5,5,7,6
3112,216387,текущий_месяц,13,0.12,4.89,5452.9,Прежний уровень,стандарт,нет,4.0,4,478,0.21,Товары для детей,5,2,6,12
3113,216387,предыдущий_месяц,18,0.12,4.89,5111.0,Прежний уровень,стандарт,нет,4.0,4,478,0.21,Товары для детей,5,2,6,12
3114,216387,предыдущий_месяц,18,0.12,4.89,5355.0,Прежний уровень,стандарт,нет,4.0,4,478,0.21,Товары для детей,5,2,6,12
3115,216388,текущий_месяц,12,0.12,4.63,5499.8,Прежний уровень,стандарт,да,4.3,4,356,0.15,Кухонная посуда,3,2,4,6
3116,216388,предыдущий_месяц,20,0.12,4.63,5171.0,Прежний уровень,стандарт,да,4.3,4,356,0.15,Кухонная посуда,3,2,4,6
3117,216388,предыдущий_месяц,20,0.12,4.63,5277.5,Прежний уровень,стандарт,да,4.3,4,356,0.15,Кухонная посуда,3,2,4,6
3118,216389,предыдущий_месяц,17,0.26,4.91,5225.5,Прежний уровень,стандарт,да,4.9,4,592,0.21,Домашний текстиль,2,5,9,8
3119,216389,предыдущий_месяц,17,0.26,4.91,5341.0,Прежний уровень,стандарт,да,4.9,4,592,0.21,Домашний текстиль,2,5,9,8
